date,geography,geography code,all_public transport,Occupation_Managers/directors/senior officials,Occupation_Professional occupations,Occupation_Associate professional and technical occupations,Occupation_Administrative and secretarial occupations,Occupation_Skilled trades occupations,Occupation_Caring/leisure/other service occupations,Occupation_Sales and customer service occupations,Occupation_Process/plant/machine operatives,Occupation_Elementary occupations,Age_16-24,Age_25-34,Age_35-49,Age_50-64,Age_>=65 ,Index(age under 34),Highest Level of Qualification_No qualifications,Highest Level of Qualification_Level 1,Highest Level of Qualification_Level 2,Highest Level of Qualification_Apprenticeship,Highest Level of Qualification_Level 3,Highest Level of Qualification_Level 4,Highest Level of Qualification_Other qualifications,Index(higher or equal to level 4),distance_<10km,distance_10km-30km,distance_>=30km,distance_Other,Index(distance less than 10km),work hour_Part-time_30 hours or less,work hour_Full-time_31 hours or less,Index(full time),sex_Males,sex_Females,Index(sex of males)
2011,Kingston upon Thames 011,E02000608,2095,296,651,515,260,47,93,127,21,85,255,978,674,166,22,0.588544153,41,82,138,12,233,1461,128,0.758472554,466,1428,62,139,0.222434368,307,1788,0.853460621,1005,1090,0.479713604
2011,Kingston upon Thames 012,E02000609,1040,131,235,156,182,55,52,125,19,85,166,255,349,230,40,0.404807692,61,102,122,11,134,530,80,0.586538462,366,566,24,84,0.351923077,255,785,0.754807692,546,494,0.525
2011,Kingston upon Thames 013,E02000610,1966,266,612,458,250,59,65,153,20,83,212,890,627,212,25,0.560528993,44,82,125,5,218,1414,78,0.758901322,468,1308,59,131,0.238046796,297,1669,0.848931841,1012,954,0.514750763
2011,Kingston upon Thames 014,E02000611,996,133,256,195,158,45,32,111,16,50,132,197,376,252,39,0.330321285,54,78,116,17,127,553,51,0.606425703,278,614,25,79,0.279116466,231,765,0.768072289,560,436,0.562248996
2011,Kingston upon Thames 015,E02000612,1429,198,350,243,249,70,89,126,29,75,192,381,484,332,40,0.400979706,66,151,180,28,154,752,98,0.594821554,383,919,21,106,0.268019594,293,1136,0.794961512,743,686,0.519944017
2011,Kingston upon Thames 016,E02000613,1610,205,471,346,194,48,73,154,24,95,201,564,607,210,28,0.47515528,55,114,143,6,187,1021,84,0.686335404,495,963,43,109,0.307453416,339,1271,0.789440994,786,824,0.488198758
2011,Kingston upon Thames 017,E02000614,1314,97,253,175,226,82,99,194,32,156,265,378,413,221,37,0.48934551,90,159,172,11,183,557,142,0.53196347,661,516,39,98,0.50304414,421,893,0.679604262,584,730,0.444444444
2011,Kingston upon Thames 018,E02000615,961,81,177,154,181,58,67,132,29,82,175,235,354,175,22,0.426638918,60,125,189,21,137,370,59,0.44640999,430,454,18,59,0.447450572,217,744,0.774193548,465,496,0.483870968
2011,Kingston upon Thames 019,E02000616,737,69,112,125,134,40,62,106,19,70,128,209,222,158,20,0.457259159,67,122,133,20,103,249,43,0.396200814,337,344,14,42,0.457259159,177,560,0.759837178,348,389,0.472184532
2011,Kingston upon Thames 020,E02000617,1045,108,142,154,179,60,95,172,25,110,217,270,323,214,21,0.466028708,92,155,194,29,157,341,77,0.4,468,495,19,63,0.44784689,274,771,0.737799043,500,545,0.4784689
2011,Lambeth 002,E02000619,2119,195,449,345,225,113,161,195,50,386,267,732,703,377,40,0.471448797,218,205,202,27,200,1051,216,0.597923549,1649,166,75,229,0.778197263,563,1556,0.734308636,1062,1057,0.501179802
2011,Lambeth 003,E02000620,2976,345,792,542,285,133,219,236,56,368,348,1201,1015,369,43,0.520497312,219,203,252,29,240,1732,301,0.68313172,2336,268,90,282,0.784946237,646,2330,0.782930108,1616,1360,0.543010753
2011,Lambeth 004,E02000621,3938,469,1086,753,394,192,276,248,48,472,509,1807,1137,431,54,0.588115795,198,192,262,28,352,2454,452,0.73793804,3055,381,120,382,0.775774505,680,3258,0.827323514,2155,1783,0.547232098
2011,Lambeth 005,E02000622,3024,312,824,655,296,137,184,206,48,362,500,1390,801,291,42,0.625,166,170,156,18,266,1941,307,0.743386243,2367,285,103,269,0.782738095,593,2431,0.803902116,1608,1416,0.531746032
2011,Lambeth 006,E02000623,2545,200,469,340,244,213,251,270,60,498,358,984,810,346,47,0.527308448,260,224,231,25,234,1140,431,0.617288802,1866,266,80,333,0.733202358,633,1912,0.751277014,1293,1252,0.50805501
2011,Lambeth 007,E02000624,2767,233,653,523,320,133,209,241,61,394,423,1173,796,336,39,0.576797976,174,199,234,18,301,1550,291,0.665341525,2190,233,89,255,0.791470907,612,2155,0.778821829,1406,1361,0.50813155
2011,Lambeth 008,E02000625,2749,189,490,461,287,205,243,255,56,563,413,1154,801,355,26,0.570025464,245,216,252,23,224,1338,451,0.650782103,2113,195,81,360,0.768643143,694,2055,0.747544562,1378,1371,0.50127319
2011,Lambeth 009,E02000626,2188,115,328,265,248,167,297,219,63,486,316,713,806,328,25,0.470292505,219,218,277,23,255,867,329,0.546617916,1574,230,68,316,0.719378428,702,1486,0.679159049,1058,1130,0.483546618
2011,Lambeth 010,E02000627,3852,392,1032,864,407,181,253,241,47,435,685,1891,882,359,35,0.66874351,213,198,233,30,293,2466,419,0.748961578,3113,323,91,325,0.80815161,664,3188,0.827622015,1929,1923,0.500778816
2011,Lambeth 011,E02000628,3145,197,523,493,314,228,296,277,92,725,456,1222,968,451,48,0.53354531,343,260,287,25,337,1342,551,0.60190779,2298,308,93,446,0.730683625,910,2235,0.710651828,1570,1575,0.499205087
2011,Lambeth 012,E02000629,4036,464,1276,1101,414,114,201,208,29,229,672,2155,875,293,41,0.700445986,114,166,188,25,284,2939,320,0.807482656,3326,271,123,316,0.824083251,475,3561,0.882309217,1987,2049,0.492319128
2011,Lambeth 013,E02000630,3086,408,1003,851,323,89,109,128,28,147,447,1668,697,249,25,0.685353208,65,100,134,21,224,2344,198,0.823720026,2586,247,69,184,0.837977965,326,2760,0.894361633,1515,1571,0.490926766
2011,Lambeth 014,E02000631,2759,287,753,543,298,126,182,206,44,320,351,1094,980,301,33,0.523740486,123,138,220,19,272,1716,271,0.720188474,2129,275,63,292,0.771656397,622,2137,0.774555999,1304,1455,0.472635013
2011,Lambeth 015,E02000632,4876,503,1587,1455,548,145,177,178,48,235,932,2843,846,230,25,0.774200164,93,124,187,22,338,3747,365,0.843314192,4063,395,106,312,0.833264971,500,4376,0.897456932,2313,2563,0.474364233
2011,Lambeth 016,E02000633,3068,248,810,666,360,133,223,192,85,351,375,1456,892,315,30,0.596805737,160,207,257,27,252,1879,286,0.705671447,2382,301,82,303,0.776401565,600,2468,0.804432855,1405,1663,0.457953064
2011,Lambeth 017,E02000634,2805,318,803,648,332,109,165,171,47,212,483,1408,636,229,49,0.674153298,138,144,187,8,243,1846,239,0.743315508,2293,238,66,208,0.817468806,383,2422,0.863458111,1354,1451,0.482709447
2011,Lambeth 018,E02000635,3313,340,993,747,334,134,214,198,32,321,376,1492,1041,368,36,0.56383942,127,189,240,32,304,2194,227,0.730757621,2528,366,86,333,0.763054633,647,2666,0.804708723,1561,1752,0.471174162
2011,Lambeth 019,E02000636,3118,507,1088,867,310,53,80,114,21,78,348,1733,751,248,38,0.66741501,48,60,125,11,215,2508,151,0.85279025,2550,324,59,185,0.817831944,271,2847,0.913085311,1526,1592,0.489416292
2011,Lambeth 020,E02000637,3527,375,1008,830,399,160,193,209,52,301,434,1749,1006,302,36,0.618939609,107,162,257,24,279,2400,298,0.764956053,2737,371,75,344,0.776013609,628,2899,0.821944996,1698,1829,0.481428976
2011,Lambeth 021,E02000638,3485,309,774,688,407,208,278,295,64,462,501,1569,1052,299,64,0.593974175,211,208,284,41,362,2002,377,0.682639885,2697,375,87,326,0.773888092,738,2747,0.788235294,1622,1863,0.465423242
2011,Lambeth 022,E02000639,2630,199,405,361,325,184,299,245,65,547,366,1034,863,335,32,0.532319392,220,252,299,34,260,1155,410,0.595057034,1914,279,76,361,0.727756654,750,1880,0.714828897,1223,1407,0.465019011
2011,Lambeth 023,E02000640,3560,473,1219,856,399,113,147,156,25,172,468,1831,967,248,46,0.645786517,103,137,190,26,281,2630,193,0.792977528,2769,482,68,241,0.777808989,443,3117,0.875561798,1646,1914,0.462359551
2011,Lambeth 024,E02000641,2500,165,416,313,309,150,290,287,81,489,321,859,922,360,38,0.472,219,277,322,25,258,1077,322,0.5596,1830,304,73,293,0.732,750,1750,0.7,1074,1426,0.4296
2011,Lambeth 025,E02000642,2978,297,846,634,348,141,192,221,53,246,299,1183,1053,382,61,0.497649429,116,195,270,22,278,1883,214,0.704163868,2300,360,51,267,0.772330423,601,2377,0.798186702,1422,1556,0.477501679
2011,Lambeth 026,E02000643,2993,338,757,561,417,166,200,183,45,326,330,1411,930,283,39,0.581690611,154,168,225,18,306,1798,324,0.708987638,2151,465,70,307,0.718676913,554,2439,0.814901437,1380,1613,0.461075844
2011,Lambeth 027,E02000644,2787,272,693,522,340,208,192,226,50,284,317,1155,955,319,41,0.528166487,145,187,192,25,279,1628,331,0.702906351,1896,500,72,319,0.680301399,558,2229,0.799784715,1276,1511,0.457839971
2011,Lambeth 028,E02000645,2879,300,785,574,346,148,168,200,72,286,263,1170,1043,357,46,0.497742272,132,186,243,21,277,1718,302,0.701632511,1942,603,76,258,0.674539771,614,2265,0.786731504,1358,1521,0.47169156
2011,Lambeth 029,E02000646,3407,359,779,719,468,243,199,215,53,372,420,1728,888,338,33,0.630466686,160,196,241,29,313,2004,464,0.72439096,2257,648,83,419,0.662459642,552,2855,0.837980628,1619,1788,0.475198122
2011,Lambeth 030,E02000647,2383,259,552,414,359,136,193,166,46,258,274,796,895,372,46,0.449013848,120,189,230,19,270,1302,253,0.652538817,1378,691,41,273,0.578262694,510,1873,0.785984054,1136,1247,0.476710029
2011,Lambeth 031,E02000648,1855,153,329,284,280,122,187,187,51,262,247,597,727,250,34,0.454986523,178,208,233,24,226,802,184,0.531536388,1013,607,42,193,0.546091644,519,1336,0.720215633,807,1048,0.435040431
2011,Lambeth 032,E02000649,4117,396,908,781,510,325,316,292,74,515,498,1876,1285,426,32,0.576633471,210,280,387,49,422,2274,495,0.672577119,2131,1392,76,518,0.51760991,795,3322,0.806898227,1978,2139,0.480446927
2011,Lambeth 033,E02000650,2221,231,506,437,314,124,186,179,44,200,218,777,901,302,23,0.447996398,153,170,218,17,219,1256,188,0.650157587,1054,898,57,212,0.474561009,455,1766,0.795137326,970,1251,0.436740207
2011,Lambeth 034,E02000651,2718,275,580,455,388,198,203,219,58,342,320,1086,858,409,45,0.517292127,155,199,250,18,306,1434,356,0.65857248,1140,1141,61,376,0.419426049,594,2124,0.781456954,1318,1400,0.484915379
2011,Lambeth 035,E02000652,2027,127,316,214,330,260,181,197,50,352,307,665,646,375,34,0.479526394,176,186,260,21,222,800,362,0.573260977,841,769,55,362,0.414898865,510,1517,0.748396645,999,1028,0.492846571
2011,Lambeth 036,E02006801,2129,237,636,418,186,83,141,169,45,214,308,880,567,333,41,0.558008455,158,138,135,21,208,1291,178,0.689995303,1575,196,100,258,0.739783936,431,1698,0.797557539,1140,989,0.535462659
2011,Lewisham 001,E02000653,2775,186,570,479,339,162,259,251,71,458,553,1154,781,253,34,0.615135135,184,209,276,21,267,1479,339,0.655135135,2055,367,81,272,0.740540541,598,2177,0.784504505,1445,1330,0.520720721
2011,Lewisham 002,E02000654,2109,145,321,241,232,177,281,220,54,438,332,795,706,252,24,0.534376482,195,234,264,33,223,882,278,0.550023708,1413,361,70,265,0.669985775,605,1504,0.713134187,1047,1062,0.496443812
2011,Lewisham 003,E02000655,2712,185,493,353,335,159,279,313,62,533,436,1083,874,283,36,0.560103245,180,216,271,18,341,1321,365,0.621681416,1948,383,81,300,0.718289086,795,1917,0.706858407,1374,1338,0.506637168
2011,Lewisham 005,E02000657,3161,277,608,625,389,185,294,295,54,434,585,1247,972,319,38,0.579563429,147,192,300,23,396,1803,300,0.665295792,2271,445,65,380,0.718443531,881,2280,0.721290731,1598,1563,0.505536223
2011,Lewisham 006,E02000658,2679,248,600,512,306,165,206,217,37,388,434,1071,819,322,33,0.561776782,133,174,227,16,336,1561,232,0.669279582,1954,342,73,310,0.729376633,719,1960,0.731616275,1409,1270,0.525942516
2011,Lewisham 007,E02000659,2471,331,728,501,296,106,142,131,41,195,220,1031,839,329,52,0.506272764,93,147,210,14,215,1624,168,0.725212465,1557,662,58,194,0.630109268,484,1987,0.804127883,1235,1236,0.499797653
2011,Lewisham 008,E02000660,3222,331,971,699,406,149,195,197,28,246,389,1584,938,277,34,0.612352576,98,151,243,13,301,2141,275,0.749844817,2350,497,66,309,0.729360646,589,2633,0.817194289,1610,1612,0.499689634
2011,Lewisham 009,E02000661,2425,352,809,565,287,64,110,96,22,120,152,1030,890,308,45,0.48742268,76,130,173,8,207,1714,117,0.755051546,1325,893,45,162,0.546391753,367,2058,0.848659794,1244,1181,0.512989691
2011,Lewisham 010,E02000662,2549,218,536,462,362,167,252,201,41,310,319,1069,830,297,34,0.544527266,124,213,276,25,246,1464,201,0.653197332,1768,400,63,318,0.693605335,659,1890,0.741467242,1193,1356,0.468026677
2011,Lewisham 011,E02000663,2354,242,583,421,300,149,157,183,61,258,274,882,826,341,31,0.491079014,106,180,227,24,252,1368,197,0.664825828,1430,612,53,259,0.607476636,588,1766,0.750212404,1175,1179,0.499150382
2011,Lewisham 012,E02000664,3300,300,718,636,413,233,215,276,46,463,381,1532,977,365,45,0.57969697,175,257,315,34,305,1861,353,0.670909091,1895,972,79,354,0.574242424,730,2570,0.778787879,1704,1596,0.516363636
2011,Lewisham 013,E02000665,2677,308,730,555,321,135,171,176,46,235,309,979,1019,333,37,0.4811356,102,167,220,16,259,1702,211,0.714605902,1155,1229,52,241,0.431453119,584,2093,0.781845349,1402,1275,0.523720583
2011,Lewisham 014,E02000666,2088,196,534,379,289,131,147,146,39,227,245,725,784,295,39,0.464559387,97,169,209,16,237,1181,179,0.651340996,1329,479,54,226,0.636494253,475,1613,0.772509579,996,1092,0.477011494
2011,Lewisham 015,E02000667,1882,179,483,391,295,79,125,139,43,148,186,668,736,267,25,0.453772582,83,165,200,18,198,1093,125,0.647183847,1261,370,40,211,0.670031881,448,1434,0.761955367,869,1013,0.461742827
2011,Lewisham 016,E02000668,1960,224,552,359,313,110,100,121,35,146,181,666,747,319,47,0.432142857,93,169,196,16,240,1139,107,0.635714286,730,1023,31,176,0.37244898,388,1572,0.802040816,963,997,0.491326531
2011,Lewisham 017,E02000669,2612,237,622,585,397,137,165,198,36,235,248,1197,876,268,23,0.553215926,91,165,242,14,338,1514,248,0.674578867,1110,1161,69,272,0.424961715,498,2114,0.809341501,1270,1342,0.486217458
2011,Lewisham 018,E02000670,1688,141,302,234,252,99,206,192,51,211,200,535,658,259,36,0.43542654,127,188,217,23,228,734,171,0.536137441,850,625,38,175,0.503554502,480,1208,0.71563981,784,904,0.464454976
2011,Lewisham 019,E02000671,2733,325,749,566,374,124,148,192,41,214,270,1040,1030,363,30,0.479326747,141,188,271,20,293,1648,172,0.66593487,1741,667,52,273,0.637028906,551,2182,0.798390048,1299,1434,0.475301866
2011,Lewisham 020,E02000672,2333,183,438,327,331,200,239,245,63,307,271,731,919,369,43,0.429489927,156,257,306,33,262,1074,245,0.565366481,1229,697,76,331,0.526789541,640,1693,0.725675096,1129,1204,0.483926275
2011,Lewisham 021,E02000673,2589,246,776,586,346,135,137,148,39,176,208,1010,937,392,42,0.470451912,85,186,227,22,263,1628,178,0.697566628,1772,496,52,269,0.684434144,567,2022,0.780996524,1274,1315,0.492081885
2011,Lewisham 022,E02000674,2003,178,422,299,367,113,163,228,51,182,290,511,772,389,41,0.39990015,117,261,303,23,253,908,138,0.522216675,860,895,42,206,0.429355966,552,1451,0.72441338,869,1134,0.433849226
2011,Lewisham 023,E02000675,1977,199,402,397,379,123,109,173,48,147,253,595,742,360,27,0.428932726,123,251,236,26,245,940,156,0.554375316,630,1145,46,156,0.318664643,433,1544,0.780981285,915,1062,0.462822458
2011,Lewisham 024,E02000676,2313,241,661,468,323,114,145,182,42,137,197,850,926,311,29,0.452658885,98,186,268,26,238,1368,129,0.647211414,1330,707,50,226,0.575010808,447,1866,0.806744488,1072,1241,0.463467358
2011,Lewisham 025,E02000677,1727,148,332,268,293,110,140,212,38,186,267,432,652,336,40,0.404748118,104,193,271,17,210,798,134,0.539664157,787,751,48,141,0.455703532,443,1284,0.743485814,814,913,0.47133758
2011,Lewisham 026,E02000678,1240,101,193,162,221,108,131,125,44,155,183,320,510,208,19,0.405645161,129,174,232,18,152,448,87,0.431451613,500,574,31,135,0.403225806,337,903,0.728225806,529,711,0.426612903
2011,Lewisham 027,E02000679,2240,201,516,470,326,147,154,189,37,200,263,820,833,297,27,0.483482143,139,188,304,20,227,1186,176,0.608035714,1169,783,65,223,0.521875,491,1749,0.780803571,1110,1130,0.495535714
2011,Lewisham 028,E02000680,1942,174,439,348,287,118,192,149,33,202,194,741,712,272,23,0.48146241,97,167,223,14,198,1081,162,0.640061792,1064,576,65,237,0.547888774,444,1498,0.771369722,913,1029,0.470133883
2011,Lewisham 029,E02000681,1766,136,278,220,341,122,192,188,52,237,227,455,693,360,31,0.386183465,155,249,288,28,238,648,160,0.457531144,916,648,37,165,0.518686297,513,1253,0.709513024,793,973,0.449037373
2011,Lewisham 030,E02000682,1583,87,246,168,268,150,193,204,41,226,226,399,618,309,31,0.394819962,169,226,266,30,208,540,144,0.432090967,773,594,48,168,0.488313329,501,1082,0.683512318,710,873,0.448515477
2011,Lewisham 031,E02000683,1479,114,221,197,270,137,149,160,40,191,199,454,560,235,31,0.441514537,145,204,244,18,197,533,138,0.453684922,473,788,52,166,0.319810683,390,1089,0.736308316,676,803,0.457065585
2011,Lewisham 033,E02000685,2086,197,458,361,342,117,186,184,43,198,240,717,753,337,39,0.458772771,116,213,277,15,230,1059,176,0.592042186,1021,803,56,206,0.4894535,490,1596,0.765100671,975,1111,0.467401726
2011,Lewisham 034,E02000686,1428,95,190,183,217,104,202,163,53,221,211,405,581,215,16,0.431372549,134,226,240,21,164,491,152,0.450280112,654,562,45,167,0.457983193,441,987,0.691176471,642,786,0.449579832
2011,Lewisham 035,E02000687,2183,230,505,422,304,139,171,152,39,221,223,751,837,334,38,0.446174989,131,236,243,22,251,1116,184,0.595510765,859,1001,60,263,0.39349519,512,1671,0.765460376,1075,1108,0.492441594
2011,Lewisham 037,E02006783,1348,95,186,167,234,104,168,166,40,188,196,363,535,228,26,0.414688427,173,193,224,19,170,438,131,0.422106825,515,637,50,146,0.382047478,380,968,0.71810089,593,755,0.439910979
2011,Lewisham 038,E02006784,1433,106,217,184,276,90,157,176,45,182,221,384,539,255,34,0.422191207,160,201,224,24,209,523,92,0.429169574,622,659,30,122,0.434054431,400,1033,0.720865318,623,810,0.434752268
2011,Lewisham 039,E02006798,2306,157,342,322,314,177,266,231,46,451,352,905,756,268,25,0.54509974,199,216,261,27,285,1049,269,0.571552472,1600,378,80,248,0.693842151,747,1559,0.676062446,1152,1154,0.499566349
2011,Merton 001,E02000689,2738,477,964,582,314,80,117,96,25,83,269,1155,934,333,47,0.520087655,44,87,150,15,233,2008,201,0.80679328,1226,1264,49,199,0.447772096,382,2356,0.860482104,1439,1299,0.525566107
2011,Merton 002,E02000690,1027,286,342,224,81,15,17,32,10,20,73,266,398,250,40,0.330087634,13,31,51,5,60,817,50,0.844206426,203,725,26,73,0.197663096,138,889,0.865628043,667,360,0.64946446
2011,Merton 003,E02000691,2670,416,989,572,303,80,93,109,24,84,244,1238,824,329,35,0.55505618,49,96,140,24,194,1967,200,0.811610487,855,1580,54,181,0.320224719,307,2363,0.885018727,1401,1269,0.524719101
2011,Merton 004,E02000692,2733,441,1155,625,272,45,68,70,8,49,172,1284,888,327,62,0.532747896,27,59,99,10,156,2175,207,0.871569704,616,1871,57,189,0.225393341,260,2473,0.904866447,1514,1219,0.553969996
2011,Merton 005,E02000693,3637,413,964,682,490,246,219,253,74,296,381,1848,1051,316,41,0.612867748,140,165,299,30,343,2214,446,0.73137201,1239,1927,85,386,0.340665384,571,3066,0.843002475,1830,1807,0.503161947
2011,Merton 006,E02000694,3317,507,1145,726,382,94,146,134,49,134,267,1577,1146,291,36,0.555924028,88,107,193,23,254,2413,239,0.799517636,959,2066,53,239,0.289116672,412,2905,0.875791378,1615,1702,0.48688574
2011,Merton 007,E02000695,2244,141,389,261,307,265,179,282,77,343,302,820,683,385,54,0.5,167,194,232,25,224,947,455,0.624777184,977,816,36,415,0.435383244,643,1601,0.713458111,1173,1071,0.522727273
2011,Merton 008,E02000696,2500,195,459,330,347,255,211,251,73,379,328,1080,739,326,27,0.5632,208,193,272,28,246,1128,425,0.6212,1028,992,48,432,0.4112,617,1883,0.7532,1268,1232,0.5072
2011,Merton 009,E02000697,3510,495,1330,801,370,103,123,153,34,101,271,1736,1176,285,42,0.571794872,48,92,164,21,246,2639,300,0.837321937,908,2305,69,228,0.258689459,379,3131,0.892022792,1803,1707,0.513675214
2011,Merton 010,E02000698,1925,362,697,400,232,51,50,74,9,50,116,588,817,351,53,0.365714286,45,71,106,9,135,1431,128,0.80987013,392,1369,39,125,0.203636364,287,1638,0.850909091,1055,870,0.548051948
2011,Merton 011,E02000699,2649,370,973,541,359,108,85,116,23,74,179,1145,912,371,42,0.49981125,42,120,168,22,204,1889,204,0.790109475,646,1758,48,197,0.24386561,334,2315,0.873914685,1329,1320,0.501698754
2011,Merton 012,E02000700,2346,180,450,310,338,211,219,241,63,334,334,915,717,342,38,0.532395567,181,232,252,36,267,1060,318,0.587382779,971,991,42,342,0.413895993,646,1700,0.724637681,1063,1283,0.453111679
2011,Merton 013,E02000701,1967,113,276,197,306,205,194,269,88,319,287,679,613,343,45,0.491103203,183,194,251,19,223,759,338,0.557702084,915,712,38,302,0.465175394,602,1365,0.693950178,983,984,0.499745806
