date,geography,geography code,all_personal transport,Occupation_Managers/directors/senior officials,Occupation_Professional occupations,Occupation_Associate professional and technical occupations,Occupation_Administrative and secretarial occupations,Occupation_Skilled trades occupations,Occupation_Caring/leisure/other service occupations,Occupation_Sales and customer service occupations,Occupation_Process/plant/machine operatives,Occupation_Elementary occupations,Age_16-24,Age_25-34,Age_35-49,Age_50-64,Age_>=65 ,Index(age under 34),Highest Level of Qualification_No qualifications,Highest Level of Qualification_Level 1,Highest Level of Qualification_Level 2,Highest Level of Qualification_Apprenticeship,Highest Level of Qualification_Level 3,Highest Level of Qualification_Level 4,Highest Level of Qualification_Other qualifications,Index(higher or equal to level 4),distance_<10km,distance_10km-30km,distance_>=30km,distance_Other,Index(distance less than 10km),work hour_Part-time_30 hours or less,work hour_Full-time_31 hours or less,Index(full time),sex_Males,sex_Females,Index(sex of males)
2011,Kingston upon Thames 005,E02000602,1224,137,301,196,100,125,104,60,106,95,127,344,462,248,43,0.384803922,127,119,117,14,160,594,93,0.56127451,668,294,85,177,0.545751634,316,908,0.741830065,688,536,0.562091503
2011,Kingston upon Thames 006,E02000603,1293,144,281,111,105,186,129,98,95,144,108,277,517,344,47,0.297757154,162,125,137,46,157,511,155,0.515081206,775,263,58,197,0.599381284,365,928,0.71771075,751,542,0.580819799
2011,Kingston upon Thames 007,E02000604,1290,186,380,185,124,128,91,70,48,78,60,252,544,382,52,0.241860465,74,108,137,30,128,680,133,0.630232558,699,319,95,177,0.541860465,336,954,0.739534884,707,583,0.548062016
2011,Kingston upon Thames 008,E02000605,1386,216,393,176,149,163,109,63,52,65,76,231,564,471,44,0.221500722,82,147,149,32,152,707,117,0.594516595,784,322,95,185,0.565656566,330,1056,0.761904762,730,656,0.526695527
2011,Kingston upon Thames 009,E02000606,1405,211,504,262,97,104,81,55,54,37,110,487,512,252,44,0.424911032,47,68,124,22,177,892,75,0.688256228,639,454,134,178,0.45480427,258,1147,0.816370107,796,609,0.566548043
2011,Kingston upon Thames 010,E02000607,1062,140,325,180,99,102,76,58,26,56,91,239,415,290,27,0.310734463,47,89,113,21,154,590,48,0.600753296,546,293,86,137,0.514124294,289,773,0.72787194,553,509,0.520715631
2011,Kingston upon Thames 011,E02000608,952,130,319,191,65,81,62,43,23,38,95,400,329,106,22,0.519957983,24,59,71,21,129,588,60,0.680672269,424,308,98,122,0.445378151,171,781,0.820378151,513,439,0.538865546
2011,Kingston upon Thames 012,E02000609,1563,257,354,180,188,178,126,103,84,93,93,253,603,543,71,0.221369162,141,190,190,59,185,655,143,0.510556622,895,381,80,207,0.572616763,447,1116,0.714011516,870,693,0.556621881
2011,Kingston upon Thames 013,E02000610,1155,168,389,193,97,107,62,40,50,49,86,438,400,202,29,0.453679654,54,89,115,29,112,687,69,0.654545455,553,357,93,152,0.478787879,195,960,0.831168831,638,517,0.552380952
2011,Kingston upon Thames 014,E02000611,1671,235,424,206,225,186,151,90,63,91,150,222,629,599,71,0.222621185,133,186,224,65,237,726,100,0.494314782,977,395,87,212,0.584679832,445,1226,0.7336924,838,833,0.50149611
2011,Kingston upon Thames 015,E02000612,1734,255,414,188,244,201,151,107,80,94,138,286,656,579,75,0.244521338,142,229,269,75,239,681,99,0.44982699,1004,397,103,230,0.579008074,487,1247,0.719146482,868,866,0.500576701
2011,Kingston upon Thames 016,E02000613,1498,196,459,235,123,157,120,75,61,72,99,374,588,388,49,0.315754339,98,150,170,33,170,801,76,0.585447263,836,372,113,177,0.558077437,345,1153,0.769692924,758,740,0.506008011
2011,Kingston upon Thames 017,E02000614,1907,193,335,200,223,306,173,163,117,197,150,416,765,534,42,0.296801259,201,327,281,71,249,595,183,0.407970635,1131,438,87,251,0.593078133,478,1429,0.74934452,1094,813,0.573675931
2011,Kingston upon Thames 018,E02000615,2012,200,370,251,287,302,195,126,119,162,148,397,860,551,56,0.270874751,205,355,326,94,306,611,115,0.36083499,1156,500,87,269,0.574552684,549,1463,0.727137177,1079,933,0.536282306
2011,Kingston upon Thames 019,E02000616,1901,197,296,239,292,321,190,105,118,143,138,467,765,490,41,0.318253551,183,371,369,94,294,512,78,0.310362967,1120,456,71,254,0.589163598,447,1454,0.7648606,998,903,0.524986849
2011,Kingston upon Thames 020,E02000617,2298,259,394,278,314,324,238,162,143,186,221,508,955,546,68,0.317232376,249,395,395,93,360,692,114,0.350739774,1281,620,115,282,0.557441253,581,1717,0.747171453,1222,1076,0.531766754
2011,Lambeth 002,E02000619,347,42,65,46,21,44,24,18,62,25,18,76,156,87,10,0.270893372,48,41,46,12,31,145,24,0.4870317,191,57,20,79,0.550432277,61,286,0.824207493,244,103,0.703170029
2011,Lambeth 003,E02000620,381,60,85,60,17,42,27,15,51,24,12,94,190,73,12,0.278215223,49,30,37,6,43,178,38,0.566929134,209,63,30,79,0.54855643,67,314,0.824146982,261,120,0.68503937
2011,Lambeth 004,E02000621,433,61,95,65,21,48,38,20,52,33,19,106,206,87,15,0.288683603,32,33,44,8,47,213,56,0.621247113,237,72,45,79,0.547344111,94,339,0.782909931,298,135,0.688221709
2011,Lambeth 005,E02000622,363,48,59,52,22,58,33,15,39,37,24,111,127,92,9,0.371900826,57,28,38,8,46,151,35,0.512396694,219,56,20,68,0.603305785,71,292,0.804407713,226,137,0.622589532
2011,Lambeth 006,E02000623,426,55,64,50,18,61,38,17,80,43,17,100,188,114,7,0.274647887,66,44,70,5,43,142,56,0.464788732,237,64,28,97,0.556338028,90,336,0.788732394,292,134,0.685446009
2011,Lambeth 007,E02000624,380,48,72,59,24,40,31,20,43,43,22,74,192,88,4,0.252631579,51,53,45,7,44,142,38,0.473684211,236,63,19,62,0.621052632,79,301,0.792105263,222,158,0.584210526
2011,Lambeth 008,E02000625,403,34,76,49,24,54,45,16,59,46,26,116,181,76,4,0.35235732,65,43,53,2,48,135,57,0.476426799,229,60,33,81,0.568238213,97,306,0.759305211,266,137,0.660049628
2011,Lambeth 009,E02000626,401,37,58,43,26,62,42,20,73,40,27,70,193,106,5,0.241895262,57,40,59,7,50,141,47,0.46882793,248,56,18,79,0.618453865,115,286,0.713216958,255,146,0.635910224
2011,Lambeth 010,E02000627,409,49,88,60,27,47,33,19,52,34,27,151,140,76,15,0.435207824,49,17,45,9,56,176,57,0.569682152,230,74,38,67,0.562347188,82,327,0.799511002,272,137,0.665036675
2011,Lambeth 011,E02000628,412,36,55,38,30,46,40,22,82,63,29,109,183,85,6,0.334951456,67,52,44,2,51,135,61,0.475728155,248,55,32,77,0.601941748,85,327,0.79368932,295,117,0.716019417
2011,Lambeth 012,E02000629,485,89,126,85,17,55,24,24,31,34,36,191,163,82,13,0.468041237,52,36,37,9,49,275,27,0.622680412,248,97,50,90,0.511340206,79,406,0.837113402,295,190,0.608247423
2011,Lambeth 013,E02000630,379,63,119,78,27,34,16,11,17,14,30,114,138,84,13,0.37994723,27,34,28,1,33,227,29,0.675461741,224,66,30,59,0.591029024,64,315,0.831134565,226,153,0.596306069
2011,Lambeth 014,E02000631,545,97,152,68,40,67,44,16,33,28,22,114,236,155,18,0.249541284,44,50,63,13,49,277,49,0.598165138,350,85,27,83,0.642201835,121,424,0.777981651,298,247,0.546788991
2011,Lambeth 015,E02000632,482,60,153,103,28,50,30,11,30,17,46,216,154,59,7,0.543568465,32,34,40,9,53,295,19,0.651452282,267,99,49,67,0.553941909,77,405,0.840248963,299,183,0.62033195
2011,Lambeth 016,E02000633,353,25,71,64,21,47,26,18,47,34,27,95,147,73,11,0.345609065,39,37,33,8,48,159,29,0.532577904,200,51,31,71,0.566572238,91,262,0.742209632,217,136,0.614730878
2011,Lambeth 017,E02000634,342,29,87,58,16,33,32,24,38,25,24,110,133,66,9,0.391812865,32,25,33,7,30,185,30,0.628654971,189,67,28,58,0.552631579,79,263,0.769005848,203,139,0.593567251
2011,Lambeth 018,E02000635,495,56,137,64,30,62,39,31,42,34,24,127,219,109,16,0.305050505,40,41,59,11,41,258,45,0.612121212,299,70,28,98,0.604040404,132,363,0.733333333,276,219,0.557575758
2011,Lambeth 019,E02000636,458,110,141,94,19,33,19,16,16,10,23,141,181,101,12,0.358078603,14,25,31,6,51,307,24,0.722707424,282,71,38,67,0.615720524,73,385,0.840611354,251,207,0.548034934
2011,Lambeth 020,E02000637,502,74,139,103,26,46,34,20,32,28,30,144,202,109,17,0.346613546,45,38,45,9,59,280,26,0.609561753,260,101,40,101,0.517928287,89,413,0.822709163,301,201,0.599601594
2011,Lambeth 021,E02000638,604,63,113,89,54,95,76,16,61,37,27,180,261,120,16,0.342715232,75,62,77,19,55,249,67,0.523178808,326,106,25,147,0.539735099,130,474,0.784768212,388,216,0.642384106
2011,Lambeth 022,E02000639,493,40,71,69,35,51,52,27,82,66,32,121,210,123,7,0.310344828,59,68,65,8,49,180,64,0.494929006,296,72,30,95,0.60040568,124,369,0.748478702,316,177,0.640973631
2011,Lambeth 023,E02000640,671,113,194,113,63,57,42,26,37,26,29,216,260,147,19,0.365126677,53,52,61,10,72,375,48,0.630402385,395,135,47,94,0.588673621,123,548,0.816691505,372,299,0.554396423
2011,Lambeth 024,E02000641,553,51,87,58,45,66,79,28,84,55,41,148,234,117,13,0.341772152,63,85,70,6,70,199,60,0.46835443,353,90,23,87,0.638336347,133,420,0.759493671,331,222,0.598553345
2011,Lambeth 025,E02000642,718,83,216,85,50,69,64,36,57,58,49,160,290,190,29,0.291086351,69,57,83,16,84,368,41,0.569637883,454,121,31,112,0.632311978,173,545,0.759052925,394,324,0.548746518
2011,Lambeth 026,E02000643,657,99,165,107,44,73,44,27,46,52,43,204,252,134,24,0.375951294,35,52,70,11,83,343,63,0.617960426,388,112,35,122,0.590563166,160,497,0.756468798,390,267,0.593607306
2011,Lambeth 027,E02000644,788,93,206,99,56,122,57,37,72,46,40,190,337,196,25,0.291878173,52,56,95,25,89,397,74,0.597715736,463,130,36,159,0.587563452,165,623,0.790609137,462,326,0.586294416
2011,Lambeth 028,E02000645,766,96,239,115,53,75,57,30,53,48,35,174,349,183,25,0.272845953,53,61,82,21,79,406,64,0.613577023,486,116,42,122,0.634464752,185,581,0.75848564,415,351,0.541775457
2011,Lambeth 029,E02000646,865,148,222,110,67,128,54,23,73,40,41,279,308,201,36,0.369942197,58,79,98,11,92,434,93,0.609248555,515,139,55,156,0.595375723,165,700,0.809248555,507,358,0.586127168
2011,Lambeth 030,E02000647,936,104,251,131,87,121,92,31,77,42,49,181,386,292,28,0.245726496,74,106,100,26,116,434,80,0.549145299,571,130,44,191,0.610042735,230,706,0.754273504,515,421,0.550213675
2011,Lambeth 031,E02000648,660,60,133,62,66,79,68,34,87,71,40,138,332,127,23,0.26969697,108,67,91,13,71,229,81,0.46969697,409,107,28,116,0.61969697,173,487,0.737878788,356,304,0.539393939
2011,Lambeth 032,E02000649,890,102,223,117,42,164,76,29,89,48,55,281,368,174,12,0.37752809,57,68,99,18,110,420,118,0.604494382,481,159,54,196,0.540449438,182,708,0.795505618,520,370,0.584269663
2011,Lambeth 033,E02000650,625,48,148,88,46,87,66,26,58,58,39,130,265,171,20,0.2704,70,54,75,10,86,281,49,0.528,386,105,30,104,0.6176,140,485,0.776,348,277,0.5568
2011,Lambeth 034,E02000651,833,98,220,77,71,121,62,44,74,66,53,214,304,239,23,0.320528211,59,86,96,13,93,395,91,0.583433373,481,145,46,161,0.577430972,205,628,0.753901561,470,363,0.56422569
2011,Lambeth 035,E02000652,831,91,123,79,73,143,75,64,110,73,50,175,349,226,31,0.270758123,88,103,116,21,87,272,144,0.500601685,501,145,39,146,0.602888087,238,593,0.713598075,501,330,0.602888087
2011,Lambeth 036,E02006801,273,47,64,43,18,22,16,7,33,23,19,58,105,83,8,0.282051282,32,28,29,5,26,128,25,0.56043956,141,47,29,56,0.516483516,56,217,0.794871795,183,90,0.67032967
2011,Lewisham 001,E02000653,585,54,123,54,44,67,67,25,90,61,50,170,223,131,11,0.376068376,79,73,80,10,87,196,60,0.437606838,342,113,30,100,0.584615385,137,448,0.765811966,366,219,0.625641026
2011,Lewisham 002,E02000654,500,43,91,39,32,76,67,33,65,54,47,140,222,85,6,0.374,75,51,64,6,64,176,64,0.48,326,73,23,78,0.652,143,357,0.714,305,195,0.61
2011,Lewisham 003,E02000655,547,63,109,51,40,90,60,28,54,52,43,147,234,117,6,0.347349177,80,50,65,6,62,215,69,0.519195612,299,112,35,101,0.546617916,125,422,0.771480804,343,204,0.627056673
2011,Lewisham 005,E02000657,543,69,119,70,39,75,48,36,51,36,54,115,217,143,14,0.311233886,55,47,68,6,92,241,34,0.506445672,314,90,33,106,0.578268877,115,428,0.788213628,300,243,0.552486188
2011,Lewisham 006,E02000658,577,46,134,92,39,79,63,27,62,35,39,158,223,136,21,0.341421144,56,66,62,5,53,292,43,0.580589255,331,83,59,104,0.573656846,152,425,0.736568458,337,240,0.584055459
2011,Lewisham 007,E02000659,566,69,198,68,37,64,42,23,38,27,24,141,252,135,14,0.291519435,56,40,66,6,51,320,27,0.613074205,334,109,44,79,0.590106007,136,430,0.759717314,302,264,0.533568905
2011,Lewisham 008,E02000660,550,69,159,77,28,65,46,19,38,49,35,126,241,126,22,0.292727273,53,54,62,11,57,269,44,0.569090909,345,88,29,88,0.627272727,149,401,0.729090909,302,248,0.549090909
2011,Lewisham 009,E02000661,504,61,204,56,28,36,35,19,31,34,24,143,199,122,16,0.331349206,39,42,45,10,37,311,20,0.656746032,304,78,64,58,0.603174603,111,393,0.779761905,264,240,0.523809524
2011,Lewisham 010,E02000662,718,57,153,84,60,83,107,37,79,58,36,212,286,158,26,0.3454039,78,71,95,12,84,317,61,0.526462396,418,147,54,99,0.582172702,170,548,0.763231198,417,301,0.580779944
2011,Lewisham 011,E02000663,574,61,161,74,37,78,57,29,44,33,35,128,244,153,14,0.283972125,43,48,65,19,71,287,41,0.571428571,354,93,29,98,0.616724739,147,427,0.743902439,286,288,0.49825784
2011,Lewisham 012,E02000664,678,61,160,75,38,84,74,52,74,60,70,191,255,137,25,0.384955752,83,81,83,16,63,306,46,0.519174041,430,117,23,108,0.634218289,146,532,0.784660767,420,258,0.619469027
2011,Lewisham 013,E02000665,745,83,261,88,31,90,60,32,54,46,40,169,346,173,17,0.280536913,64,75,69,29,67,384,57,0.591946309,430,132,45,138,0.577181208,206,539,0.723489933,414,331,0.555704698
2011,Lewisham 014,E02000666,718,90,210,78,49,79,63,32,66,51,35,163,295,208,17,0.275766017,79,76,70,16,71,340,66,0.56545961,450,125,31,112,0.626740947,195,523,0.728412256,399,319,0.555710306
2011,Lewisham 015,E02000667,759,80,233,87,55,104,71,22,59,48,31,131,332,234,31,0.213438735,83,68,90,14,70,381,53,0.571805007,460,147,34,118,0.606060606,172,587,0.773386034,431,328,0.567852437
2011,Lewisham 016,E02000668,759,109,239,95,55,91,64,26,45,35,39,149,316,237,18,0.247694335,58,74,96,15,93,381,42,0.557312253,454,147,50,108,0.598155468,169,590,0.777338603,401,358,0.528326746
2011,Lewisham 017,E02000669,633,76,186,70,53,80,44,33,50,41,50,151,262,156,14,0.317535545,43,83,66,13,83,305,40,0.545023697,405,107,33,88,0.639810427,153,480,0.758293839,352,281,0.556082148
2011,Lewisham 018,E02000670,688,62,155,84,52,93,78,37,61,66,41,164,318,154,11,0.297965116,73,104,103,26,78,246,58,0.441860465,424,119,32,113,0.61627907,164,524,0.761627907,403,285,0.585755814
2011,Lewisham 019,E02000671,801,83,231,100,74,104,58,32,67,52,40,177,327,225,32,0.270911361,77,96,99,20,89,371,49,0.524344569,520,122,32,127,0.649188514,209,592,0.739076155,417,384,0.520599251
2011,Lewisham 020,E02000672,801,71,160,107,46,109,82,54,112,60,60,222,324,169,26,0.352059925,70,88,110,17,129,308,79,0.483146067,506,112,24,159,0.631710362,188,613,0.765293383,487,314,0.607990012
2011,Lewisham 021,E02000673,798,109,249,115,50,85,73,38,43,36,47,130,343,252,26,0.221804511,62,84,85,18,90,418,41,0.57518797,508,127,29,134,0.636591479,225,573,0.718045113,420,378,0.526315789
2011,Lewisham 022,E02000674,1161,121,322,127,95,160,97,63,107,69,75,168,514,367,37,0.209302326,97,141,152,33,134,514,90,0.520241171,750,198,40,173,0.645994832,261,900,0.775193798,626,535,0.539190353
2011,Lewisham 023,E02000675,1410,157,307,151,150,206,170,80,96,93,104,264,582,412,48,0.260992908,169,184,218,43,177,523,96,0.439007092,858,285,58,209,0.608510638,391,1019,0.722695035,739,671,0.524113475
2011,Lewisham 024,E02000676,937,107,235,147,66,128,75,40,76,63,45,182,463,223,24,0.24226254,80,106,131,21,105,425,69,0.527214514,566,163,30,178,0.604055496,226,711,0.758804696,542,395,0.578441836
2011,Lewisham 025,E02000677,986,112,250,98,81,121,97,69,86,72,91,139,400,331,25,0.23326572,80,133,121,30,141,408,73,0.487829615,623,176,40,147,0.631845842,233,753,0.763691684,565,421,0.573022312
2011,Lewisham 026,E02000678,906,74,152,89,92,150,96,66,100,87,54,183,443,206,20,0.261589404,129,136,158,24,106,282,71,0.389624724,551,190,36,129,0.60816777,278,628,0.693156733,500,406,0.55187638
2011,Lewisham 027,E02000679,900,99,250,91,68,124,64,48,107,49,58,187,372,251,32,0.272222222,119,96,97,18,120,389,61,0.5,574,144,34,148,0.637777778,217,683,0.758888889,511,389,0.567777778
2011,Lewisham 028,E02000680,650,63,177,80,44,84,52,35,73,42,49,155,257,161,28,0.313846154,59,73,67,10,79,323,39,0.556923077,397,109,28,116,0.610769231,195,455,0.7,345,305,0.530769231
2011,Lewisham 029,E02000681,1102,88,208,115,93,146,131,71,142,108,77,215,485,291,34,0.264972777,159,160,155,27,159,362,80,0.401088929,692,213,39,158,0.627949183,303,799,0.725045372,610,492,0.55353902
2011,Lewisham 030,E02000682,1116,96,190,100,113,173,118,117,95,114,113,203,501,274,25,0.283154122,147,193,161,45,149,321,100,0.377240143,693,210,45,168,0.620967742,330,786,0.704301075,639,477,0.572580645
2011,Lewisham 031,E02000683,820,70,122,94,66,138,99,57,104,70,78,191,316,213,22,0.32804878,118,118,152,19,118,244,51,0.359756098,444,185,45,146,0.541463415,195,625,0.762195122,474,346,0.57804878
2011,Lewisham 033,E02000685,862,84,187,93,74,116,89,56,87,76,57,188,365,225,27,0.284222738,104,100,122,22,109,335,70,0.469837587,531,133,31,167,0.616009281,201,661,0.766821346,468,394,0.542923434
2011,Lewisham 034,E02000686,760,49,112,85,64,132,93,67,95,63,61,151,351,185,12,0.278947368,125,119,129,21,91,203,72,0.361842105,481,130,28,121,0.632894737,205,555,0.730263158,408,352,0.536842105
2011,Lewisham 035,E02000687,860,98,221,97,82,113,85,45,72,47,47,173,362,254,24,0.255813953,71,112,105,32,148,337,55,0.455813953,553,124,43,140,0.643023256,222,638,0.741860465,460,400,0.534883721
2011,Lewisham 037,E02006783,1004,70,146,77,104,174,156,73,115,89,69,203,491,217,24,0.270916335,174,163,188,22,114,251,92,0.341633466,643,192,35,134,0.640438247,262,742,0.739043825,536,468,0.533864542
2011,Lewisham 038,E02006784,1042,119,141,88,103,163,125,92,126,85,82,214,434,279,33,0.284069098,167,176,164,37,130,285,83,0.353166987,634,217,39,152,0.608445298,277,765,0.734165067,570,472,0.547024952
2011,Lewisham 039,E02006798,482,40,80,59,26,90,36,41,67,43,50,112,199,118,3,0.336099585,58,54,71,15,66,171,47,0.452282158,303,83,23,73,0.628630705,113,369,0.765560166,320,162,0.663900415
2011,Merton 001,E02000689,825,156,279,143,51,68,50,23,24,31,51,258,298,191,27,0.374545455,29,51,67,18,86,517,57,0.695757576,443,202,72,108,0.536969697,179,646,0.783030303,438,387,0.530909091
2011,Merton 002,E02000690,603,193,193,117,36,19,24,9,5,7,21,73,222,224,63,0.155887231,24,38,41,5,41,426,28,0.752902156,310,195,42,56,0.514096186,134,469,0.777777778,357,246,0.592039801
2011,Merton 003,E02000691,656,97,255,106,43,65,37,11,21,21,32,192,247,159,26,0.341463415,28,35,62,9,56,431,35,0.710365854,326,178,64,88,0.49695122,141,515,0.785060976,363,293,0.553353659
2011,Merton 004,E02000692,646,163,256,110,37,32,18,13,9,8,25,227,208,159,27,0.390092879,18,22,37,4,59,465,41,0.783281734,272,221,84,69,0.421052632,112,534,0.826625387,367,279,0.568111455
2011,Merton 005,E02000693,956,136,271,130,63,127,54,49,79,47,73,372,317,175,19,0.465481172,66,77,98,18,119,479,99,0.60460251,496,206,86,168,0.518828452,210,746,0.780334728,579,377,0.605648536
2011,Merton 006,E02000694,817,130,295,116,62,89,45,21,40,19,48,280,310,157,22,0.401468788,61,49,62,17,65,492,71,0.689106487,398,219,89,111,0.487148103,135,682,0.834761322,452,365,0.553243574
2011,Merton 007,E02000695,1195,134,187,100,93,249,79,108,138,107,63,280,484,325,43,0.287029289,119,145,162,33,126,392,218,0.510460251,714,182,49,250,0.59748954,334,861,0.720502092,799,396,0.668619247
2011,Merton 008,E02000696,983,93,171,91,81,186,96,72,108,85,70,339,373,185,16,0.416073245,103,124,122,29,116,340,149,0.497456765,566,150,46,221,0.575788403,241,742,0.754832146,620,363,0.630722279
2011,Merton 009,E02000697,709,120,277,132,40,45,33,20,25,17,38,290,261,102,18,0.462623413,20,22,48,9,49,508,53,0.791255289,291,241,89,88,0.410437236,123,586,0.82651622,411,298,0.579689704
2011,Merton 010,E02000698,1013,197,384,171,81,66,49,25,18,22,34,174,408,347,50,0.205330701,40,63,93,12,101,649,55,0.694965449,571,243,77,122,0.563672261,255,758,0.748272458,506,507,0.499506417
2011,Merton 011,E02000699,882,115,310,159,61,92,66,24,32,23,55,276,321,198,32,0.375283447,40,60,92,16,95,525,54,0.656462585,469,181,105,127,0.531746032,204,678,0.768707483,473,409,0.536281179
2011,Merton 012,E02000700,981,87,143,91,74,169,99,82,139,97,77,298,371,212,23,0.382262997,146,114,117,29,109,311,155,0.475025484,540,185,55,201,0.550458716,256,725,0.739041794,636,345,0.648318043
2011,Merton 013,E02000701,1195,121,169,109,112,192,120,124,149,99,71,295,524,273,32,0.306276151,150,172,162,31,155,344,181,0.439330544,764,214,45,172,0.639330544,324,871,0.728870293,751,444,0.628451883
2011,Merton 014,E02000702,1136,101,188,114,117,162,131,81,149,93,71,260,479,297,29,0.291373239,123,179,159,29,156,355,135,0.431338028,735,197,41,163,0.647007042,267,869,0.764964789,649,487,0.571302817
2011,Merton 015,E02000703,1053,159,349,132,92,106,77,52,40,46,73,200,399,337,44,0.259259259,68,90,99,24,113,574,85,0.625830959,625,216,72,140,0.59354226,263,790,0.750237417,556,497,0.528015195
